SID,ISO_TIME,LAT,LON,BASIN,SUBBASIN
1947133N16138,1947-05-13 00:00:00,15.8,137.7,WP,MM
1947137N21108,1947-05-17 00:00:00,20.7,107.7,WP,MM
1947168N11132,1947-06-17 06:00:00,11.0,132.0,WP,MM
1947174N22120,1947-06-22 12:00:00,22.2,119.8,WP,MM
1947188N15137,1947-07-06 12:00:00,14.5,136.9,WP,MM
1947195N13133,1947-07-13 12:00:00,12.5,133.4,WP,MM
1947198N17115,1947-07-17 06:00:00,17.0,115.0,WP,MM
1947199N18117,1947-07-17 12:00:00,17.6,117.1,WP,MM
1947207N18133,1947-07-26 00:00:00,18.2,132.8,WP,MM
1947217N20136,1947-08-04 12:00:00,20.0,136.3,WP,MM
1947223N16119,1947-08-10 12:00:00,16.3,119.1,WP,MM
1947224N18115,1947-08-12 06:00:00,17.9,115.1,WP,MM
1947229N18115,1947-08-16 12:00:00,18.0,115.4,WP,MM
1947235N18114,1947-08-23 00:00:00,17.5,113.5,WP,MM
1947236N09138,1947-08-23 12:00:00,9.1,137.9,WP,MM
1947242N25117,1947-08-29 15:00:00,24.7369,116.873,WP,MM
1947248N13135,1947-09-05 00:00:00,12.5,134.6,WP,MM
1947254N17143,1947-09-10 12:00:00,17.0,143.0,WP,MM
1947257N25154,1947-09-14 00:00:00,24.5,153.9,WP,MM
1947265N14127,1947-09-22 06:00:00,14.3,126.8,WP,MM
1947270N18118,1947-09-26 12:00:00,17.5,118.0,WP,MM
1947272N11132,1947-09-28 12:00:00,11.2,131.9,WP,MM
1947272N21133,1947-09-29 06:00:00,21.0,133.2,WP,MM
1947275N14142,1947-10-01 12:00:00,14.0,141.7,WP,MM
1947275N14155,1947-10-02 06:00:00,13.7,155.4,WP,MM
1947279N23145,1947-10-06 06:00:00,22.9,145.0,WP,MM
1947286N11152,1947-10-13 06:00:00,11.4,152.0,WP,MM
1947290N15141,1947-10-16 12:00:00,14.7,140.7,WP,MM
1947302N11134,1947-10-28 12:00:00,11.0,133.5,WP,MM
1947306N08140,1947-11-02 00:00:00,7.6,140.1,WP,MM
1947314N14130,1947-11-10 00:00:00,14.2,129.8,WP,MM
1947316N09141,1947-11-12 00:00:00,8.5,141.0,WP,MM
1947316N17115,1947-11-11 12:00:00,16.5,114.8,WP,MM
1947321N07145,1947-11-17 06:00:00,7.3,144.5,WP,MM
1947326N24136,1947-11-22 06:00:00,24.1,135.7,WP,MM
1947334N10129,1947-11-29 12:00:00,9.9,129.0,WP,MM
1947334N12125,1947-11-30 00:00:00,11.7,124.6,WP,MM
1947341N08108,1947-12-06 12:00:00,7.5,107.6,WP,MM
1947356N08141,1947-12-22 00:00:00,8.2,140.8,WP,MM
1948011N07147,1948-01-11 06:00:00,7.0,146.8,WP,MM
1948138N10138,1948-05-16 12:00:00,10.0,138.0,WP,MM
1948150N12130,1948-05-29 00:00:00,11.9,129.8,WP,MM
1948160N23121,1948-06-07 12:00:00,23.0,120.5,WP,MM
1948161N15138,1948-06-09 00:00:00,15.0,138.0,WP,MM
1948162N21114,1948-06-10 00:00:00,21.0,113.9,WP,MM
1948183N11145,1948-07-01 00:00:00,11.3,145.1,WP,MM
1948203N13128,1948-07-20 12:00:00,13.1,127.9,WP,MM
1948206N11129,1948-07-23 18:00:00,11.3,128.6,WP,MM
1948217N30139,1948-08-04 06:00:00,30.3,138.8,WP,MM
1948221N19142,1948-08-08 00:00:00,19.0,142.0,WP,MM
1948223N18155,1948-08-10 00:00:00,18.1,155.0,WP,MM
1948233N18118,1948-08-20 00:00:00,18.4,117.9,WP,MM
1948240N14139,1948-08-26 12:00:00,14.3,139.4,WP,MM
1948246N15134,1948-09-02 06:00:00,14.8,133.7,WP,MM
1948255N14155,1948-09-11 06:00:00,14.3,155.0,WP,MM
1948255N17137,1948-09-11 00:00:00,17.2,136.7,WP,MM
1948268N15126,1948-09-24 00:00:00,14.7,125.7,WP,MM
1948273N11105,1948-09-28 12:00:00,10.8,105.4,WP,MM
1948273N24144,1948-09-29 06:00:00,24.4,144.0,WP,MM
1948275N11114,1948-09-30 12:00:00,11.3,113.5,WP,MM
1948278N25157,1948-10-04 00:00:00,25.0,157.0,WP,MM
1948285N23144,1948-10-11 06:00:00,23.3,144.0,WP,MM
1948290N15120,1948-10-15 18:00:00,15.3,120.0,WP,MM
1948294N14126,1948-10-19 12:00:00,13.8,125.8,WP,MM
1948301N16148,1948-10-27 06:00:00,16.0,147.5,WP,MM
1948306N06111,1948-10-31 12:00:00,6.2,111.0,WP,MM
1948307N13147,1948-11-01 12:00:00,12.5,146.5,WP,MM
1948318N11152,1948-11-13 00:00:00,11.0,152.0,WP,MM
1948334N09128,1948-11-29 00:00:00,9.2,128.0,WP,MM
1948337N09149,1948-12-02 06:00:00,8.9,148.9,WP,MM
1948347N08136,1948-12-12 06:00:00,8.0,135.7,WP,MM
1949013N06140,1949-01-13 00:00:00,5.7,139.9,WP,MM
1949125N08125,1949-05-04 12:00:00,8.0,125.0,WP,MM
1949163N07145,1949-06-12 00:00:00,6.6,145.0,WP,MM
1949171N21122,1949-06-20 06:00:00,21.3,121.8,WP,MM
1949181N06140,1949-06-30 00:00:00,5.5,140.3,WP,MM
1949192N19142,1949-07-10 18:00:00,19.1,141.8,WP,MM
1949199N11139,1949-07-18 00:00:00,11.0,139.0,WP,MM
1949200N12156,1949-07-19 00:00:00,11.7,155.6,WP,MM
1949206N18114,1949-07-24 18:00:00,18.0,113.5,WP,MM
1949209N24121,1949-07-28 06:00:00,24.3,120.6,WP,MM
1949211N07139,1949-07-30 06:00:00,6.8,138.5,WP,MM
1949211N20143,1949-07-29 18:00:00,19.8,142.9,WP,MM
1949218N18114,1949-08-06 06:00:00,18.0,114.0,WP,MM
1949219N07134,1949-08-07 00:00:00,7.4,133.7,WP,MM
1949219N26129,1949-08-07 06:00:00,26.1,128.5,WP,MM
1949220N27127,1949-08-08 00:00:00,26.9,126.5,WP,MM
1949222N25133,1949-08-09 18:00:00,25.2,133.0,WP,MM
1949231N35140,1949-08-19 00:00:00,34.7,139.8,WP,MM
1949232N07141,1949-08-20 00:00:00,7.4,141.1,WP,MM
1949239N21155,1949-08-27 00:00:00,20.5,155.1,WP,MM
1949243N17145,1949-08-31 00:00:00,16.8,145.48,WP,MM
1949245N18126,1949-09-02 00:00:00,18.3,125.5,WP,MM
1949245N20152,1949-09-02 00:00:00,20.22,152.24,WP,MM
1949246N19134,1949-09-03 00:00:00,18.5,133.5,WP,MM
1949252N17143,1949-09-08 12:00:00,16.7,142.8,WP,MM
1949259N15142,1949-09-15 18:00:00,15.0,142.2,WP,MM
1949261N11116,1949-09-17 18:00:00,11.2,115.5,WP,MM
1949264N16154,1949-09-21 06:00:00,16.3,154.0,WP,MM
1949266N34135,1949-09-22 12:00:00,33.5,134.5,WP,MM
1949270N15134,1949-09-26 18:00:00,14.8,134.4,WP,MM
1949272N07138,1949-09-29 00:00:00,7.4,138.2,WP,MM
1949288N13137,1949-10-15 00:00:00,12.7,136.6,WP,MM
1949293N12142,1949-10-20 00:00:00,11.6,141.5,WP,MM
1949303N07132,1949-10-30 00:00:00,7.2,132.1,WP,MM
1949308N07137,1949-11-04 00:00:00,6.7,136.9,WP,MM
1949313N06137,1949-11-08 18:00:00,6.3,136.6,WP,MM
1949317N09158,1949-11-13 00:00:00,9.1,158.2,WP,MM
1949335N06138,1949-12-01 00:00:00,6.2,138.3,WP,MM
1949341N10142,1949-12-06 18:00:00,9.7,141.9,WP,MM
1950101N16170,1950-04-10 18:00:00,16.0,170.0,WP,MM
1950126N09151,1950-05-06 00:00:00,8.6,150.8,WP,MM
1950156N20116,1950-06-05 00:00:00,20.0,115.8,WP,MM
1950174N19127,1950-06-22 12:00:00,19.25,126.7,WP,MM
1950180N19113,1950-06-28 12:00:00,19.0,112.9,WP,MM
1950187N18120,1950-07-06 06:00:00,17.8,119.8,WP,MM
1950191N12149,1950-07-09 12:00:00,12.1,149.4,WP,MM
1950195N17139,1950-07-13 12:00:00,16.9,139.0,WP,MM
1950196N21144,1950-07-15 06:00:00,21.5,144.0,WP,MM
1950204N22123,1950-07-22 12:00:00,21.6,123.4,WP,MM
1950205N21131,1950-07-24 00:00:00,21.0,130.5,WP,MM
1950206N22143,1950-07-24 18:00:00,21.6,142.9,WP,MM
1950207N21115,1950-07-26 00:00:00,21.0,115.0,WP,MM
1950213N24139,1950-08-01 00:00:00,24.1,139.1,WP,MM
1950213N25128,1950-08-01 06:00:00,25.0,128.0,WP,MM
1950214N21139,1950-08-02 00:00:00,20.9,138.5,WP,MM
1950216N26142,1950-08-03 18:00:00,26.1,141.5,WP,MM
1950220N30142,1950-08-08 00:00:00,29.5,142.2,WP,MM
1950221N19124,1950-08-09 00:00:00,19.4,123.5,WP,MM
1950221N21122,1950-08-09 06:00:00,20.9,121.9,WP,MM
1950221N29145,1950-08-08 12:00:00,28.5,145.0,WP,MM
1950222N22161,1950-08-10 00:00:00,22.0,160.7,WP,MM
1950222N25140,1950-08-09 18:00:00,24.7,140.0,WP,MM
1950225N18149,1950-08-12 18:00:00,17.9,149.3,WP,MM
1950226N26124,1950-08-13 18:00:00,25.8,123.9,WP,MM
1950241N23140,1950-08-29 06:00:00,23.1,140.1,WP,MM
1950247N15145,1950-09-04 06:00:00,14.8,145.2,WP,MM
1950249N15115,1950-09-06 00:00:00,15.4,114.9,WP,MM
1950255N13115,1950-09-11 12:00:00,12.5,115.4,WP,MM
1950255N14153,1950-09-11 18:00:00,13.5,152.6,WP,MM
1950256N14137,1950-09-12 18:00:00,14.3,137.4,WP,MM
1950257N23138,1950-09-14 00:00:00,23.0,138.0,WP,MM
1950269N05153,1950-09-25 18:00:00,5.4,153.4,WP,MM
1950270N19114,1950-09-26 12:00:00,18.7,113.9,WP,MM
1950273N18117,1950-09-29 12:00:00,17.6,117.2,WP,MM
1950284N16117,1950-10-11 06:00:00,16.2,116.7,WP,MM
1950286N14148,1950-10-12 18:00:00,14.2,147.5,WP,MM
1950291N20146,1950-10-17 18:00:00,19.9,146.2,WP,MM
1950297N10138,1950-10-24 00:00:00,10.0,138.2,WP,MM
1950299N12145,1950-10-26 06:00:00,12.2,144.9,WP,MM
1950301N09138,1950-10-27 12:00:00,9.3,138.0,WP,MM
1950305N12145,1950-11-01 00:00:00,12.0,144.6,WP,MM
1950308N13151,1950-11-04 06:00:00,13.0,150.8,WP,MM
1950322N06138,1950-11-18 06:00:00,6.5,138.3,WP,MM
1950323N09107,1950-11-19 00:00:00,8.8,106.8,WP,MM
1950345N06172,1950-12-11 06:00:00,6.0,171.5,WP,MM
1950360N10141,1950-12-26 06:00:00,9.9,141.1,WP,MM
1951050N20139,1951-02-19 06:00:00,20.0,138.5,WP,MM
1951077N06158,1951-03-18 06:00:00,5.7,158.3,WP,MM
1951105N08152,1951-04-15 00:00:00,8.0,151.5,WP,MM
1951119N06145,1951-04-28 12:00:00,6.3,144.9,WP,MM
1951124N04167,1951-05-03 12:00:00,4.0,166.5,WP,MM
1951132N18111,1951-05-12 00:00:00,17.95,110.65,WP,MM
1951169N18117,1951-06-17 12:00:00,17.5,116.5,WP,MM
1951177N12136,1951-06-25 12:00:00,11.5,136.3,WP,MM
1951181N21122,1951-06-30 06:00:00,21.0,121.5,WP,MM
1951202N12104,1951-07-21 00:00:00,12.0,103.8,WP,MM
1951203N08136,1951-07-22 00:00:00,8.1,136.0,WP,MM
1951203N22144,1951-07-22 00:00:00,21.5,144.3,WP,MM
1951204N26153,1951-07-23 06:00:00,25.8,153.1,WP,MM
1951206N11145,1951-07-25 06:00:00,10.5,144.5,WP,MM
1951215N10135,1951-08-02 18:00:00,10.0,135.0,WP,MM
1951217N14114,1951-08-05 06:00:00,13.9,113.8,WP,MM
1951221N10136,1951-08-09 00:00:00,10.0,136.0,WP,MM
1951223N11148,1951-08-10 12:00:00,10.9167,147.617,WP,MM
1951232N18151,1951-08-19 18:00:00,17.7,151.0,WP,MM
1951239N11144,1951-08-27 00:00:00,11.4,144.45,WP,MM
1951246N14120,1951-09-02 12:00:00,13.6,119.7,WP,MM
1951250N21148,1951-09-07 00:00:00,21.0,148.0,WP,MM
1951255N08148,1951-09-11 18:00:00,8.0,147.55,WP,MM
1951263N08137,1951-09-20 00:00:00,8.0,137.0,WP,MM
1951277N11113,1951-10-03 12:00:00,10.9,113.3,WP,MM
1951281N11147,1951-10-07 12:00:00,10.8,146.85,WP,MM
1951292N16114,1951-10-18 12:00:00,15.5,114.1,WP,MM
1951295N21152,1951-10-22 00:00:00,21.0,152.0,WP,MM
1951300N13155,1951-10-26 12:00:00,13.1,154.5,WP,MM
1951301N16128,1951-10-28 06:00:00,16.0,128.0,WP,MM
1951321N09143,1951-11-16 12:00:00,8.9,143.0,WP,MM
1951329N11149,1951-11-25 00:00:00,10.8,149.0,WP,MM
1951337N09150,1951-12-03 00:00:00,9.0,150.2,WP,MM
1951344N09143,1951-12-10 00:00:00,9.0,143.0,WP,MM
1952125N07137,1952-05-03 12:00:00,7.4,136.8,WP,MM
1952162N15118,1952-06-09 12:00:00,14.85,117.9,WP,MM
1952171N12130,1952-06-19 00:00:00,12.0,129.5,WP,MM
1952178N15123,1952-06-26 06:00:00,15.0,122.5,WP,MM
1952180N05144,1952-06-28 00:00:00,5.35,143.6,WP,MM
1952187N22153,1952-07-04 18:00:00,22.0,153.0,WP,MM
1952191N23124,1952-07-09 06:00:00,23.2,124.0,WP,MM
1952197N27130,1952-07-14 18:00:00,27.4,130.0,WP,MM
1952206N09134,1952-07-23 18:00:00,9.0,134.0,WP,MM
1952215N13131,1952-08-02 00:00:00,13.4,131.2,WP,MM
1952217N14129,1952-08-03 12:00:00,14.0,128.7,WP,MM
1952217N15127,1952-08-04 06:00:00,15.1,126.6,WP,MM
1952221N23125,1952-08-08 06:00:00,22.6,125.4,WP,MM
1952224N14135,1952-08-10 12:00:00,13.7,134.7,WP,MM
1952230N19120,1952-08-16 18:00:00,18.5,120.0,WP,MM
1952236N10135,1952-08-22 12:00:00,10.1333,134.867,WP,MM
1952241N08137,1952-08-28 00:00:00,8.0,137.0,WP,MM
1952242N08137,1952-08-28 12:00:00,8.0,137.0,WP,MM
1952245N09139,1952-09-01 00:00:00,9.3,138.5,WP,MM
1952245N23119,1952-09-01 06:00:00,23.0,118.7,WP,MM
1952250N08150,1952-09-06 00:00:00,8.1,150.1,WP,MM
1952251N11139,1952-09-06 18:00:00,11.3,138.6,WP,MM
1952258N18178,1952-09-13 12:00:00,18.0,178.0,WP,MM
1952260N17119,1952-09-15 12:00:00,17.0,119.4,WP,MM
1952269N11157,1952-09-24 12:00:00,11.0,157.0,WP,MM
1952278N22140,1952-10-04 06:00:00,22.0,140.45,WP,MM
1952287N09148,1952-10-12 12:00:00,9.15,148.1,WP,MM
1952288N10118,1952-10-14 00:00:00,9.7,118.2,WP,MM
1952289N15128,1952-10-15 06:00:00,15.0,128.0,WP,MM
1952296N06152,1952-10-21 12:00:00,5.5,152.0,WP,MM
1952303N09149,1952-10-28 12:00:00,8.6,149.0,WP,MM
1952312N08150,1952-11-06 18:00:00,8.05,150.0,WP,MM
1952320N30131,1952-11-15 09:00:00,29.5667,131.146,WP,MM
1952321N10146,1952-11-15 12:00:00,10.3,145.7,WP,MM
1952326N07144,1952-11-20 12:00:00,6.7,144.4,WP,MM
1952339N17176,1952-12-04 00:00:00,17.0,176.217,WP,MM
1952344N06110,1952-12-08 12:00:00,6.0,109.7,WP,MM
1952348N08129,1952-12-13 06:00:00,7.5,129.0,WP,MM
1952352N07147,1952-12-16 12:00:00,6.5,147.0,WP,MM
1952359N09151,1952-12-23 18:00:00,9.1,150.7,WP,MM
1952363N06171,1952-12-27 18:00:00,6.4,170.6,WP,MM
1953049N07167,1953-02-18 00:00:00,7.1,167.1,WP,MM
1953148N08150,1953-05-28 00:00:00,7.5,150.0,WP,MM
1953165N10109,1953-06-14 00:00:00,9.9,109.1,WP,MM
1953172N08142,1953-06-21 06:00:00,8.0,142.4,WP,MM
1953176N05150,1953-06-25 00:00:00,5.0,150.0,WP,MM
1953188N38123,1953-07-06 18:00:00,38.0,123.0,WP,MM
1953204N20121,1953-07-23 06:00:00,19.8,121.3,WP,MM
1953205N17158,1953-07-23 12:00:00,17.0,158.0,WP,MM
1953211N19130,1953-07-30 00:00:00,19.4,130.3,WP,MM
1953219N08155,1953-08-07 06:00:00,7.9,154.65,WP,MM
1953220N29135,1953-08-07 18:00:00,29.2,135.0,WP,MM
1953221N18118,1953-08-08 12:00:00,17.7,118.2,WP,MM
1953222N17127,1953-08-09 12:00:00,17.2,127.0,WP,MM
1953227N09147,1953-08-15 00:00:00,8.7,147.0,WP,MM
1953231N32116,1953-08-18 12:00:00,31.6,115.6,WP,MM
1953235N10162,1953-08-23 06:00:00,10.4,162.0,WP,MM
1953235N14148,1953-08-23 06:00:00,13.55,148.0,WP,MM
1953256N17128,1953-09-12 12:00:00,17.2,127.8,WP,MM
1953260N07153,1953-09-16 12:00:00,6.5,153.0,WP,MM
1953265N15112,1953-09-21 12:00:00,14.8,112.0,WP,MM
1953267N16110,1953-09-24 00:00:00,16.0,109.7,WP,MM
1953267N20118,1953-09-24 06:00:00,20.0,118.0,WP,MM
1953270N18130,1953-09-26 18:00:00,17.5,129.5,WP,MM
1953274N16113,1953-10-01 00:00:00,16.0,113.0,WP,MM
1953279N14160,1953-10-06 00:00:00,13.5,160.2,WP,MM
1953285N09161,1953-10-11 12:00:00,8.6,161.0,WP,MM
1953299N09138,1953-10-25 12:00:00,8.6,138.2,WP,MM
1953303N11132,1953-10-30 06:00:00,11.2,132.0,WP,MM
1953306N18108,1953-11-01 12:00:00,18.5,107.5,WP,MM
1953313N06155,1953-11-08 18:00:00,6.3,154.7,WP,MM
1953326N04147,1953-11-22 06:00:00,4.4,147.3,WP,MM
1953332N06149,1953-11-27 18:00:00,5.5,148.6,WP,MM
1953332N15130,1953-11-27 12:00:00,15.0,130.15,WP,MM
1953336N12116,1953-12-01 12:00:00,12.0,116.0,WP,MM
1953338N12118,1953-12-04 00:00:00,11.8,118.4,WP,MM
1953343N06170,1953-12-09 06:00:00,5.8,169.8,WP,MM
1954060N06136,1954-03-01 00:00:00,5.9,136.1,WP,MM
1954125N07131,1954-05-05 00:00:00,7.0,131.417,WP,MM
1954178N17117,1954-06-26 12:00:00,16.7,116.5,WP,MM
1954185N07145,1954-07-04 00:00:00,7.3,144.8,WP,MM
1954212N26133,1954-07-31 06:00:00,26.0,133.0,WP,MM
1954213N24146,1954-08-01 00:00:00,23.7,145.8,WP,MM
1954215N16115,1954-08-03 00:00:00,15.8,114.5,WP,MM
1954219N20147,1954-08-07 00:00:00,20.0,147.0,WP,MM
1954223N22138,1954-08-11 06:00:00,22.4,138.3,WP,MM
1954223N22150,1954-08-10 18:00:00,22.0,149.8,WP,MM
1954231N10159,1954-08-18 12:00:00,10.0,158.5,WP,MM
1954231N13145,1954-08-18 18:00:00,13.5,144.8,WP,MM
1954231N38137,1954-08-19 00:00:00,37.7,136.6,WP,MM
1954234N17130,1954-08-22 00:00:00,16.5,130.0,WP,MM
1954240N13151,1954-08-28 00:00:00,12.6,151.0,WP,MM
1954243N18139,1954-08-30 15:00:00,17.7284,138.936,WP,MM
1954244N17113,1954-09-01 00:00:00,17.4,112.6,WP,MM
1954247N19152,1954-09-04 06:00:00,18.68,152.16,WP,MM
1954253N18157,1954-09-10 06:00:00,17.7,156.9,WP,MM
1954253N22117,1954-09-10 00:00:00,21.7,116.9,WP,MM
1954259N20118,1954-09-16 00:00:00,20.1,117.8,WP,MM
1954261N11150,1954-09-17 18:00:00,10.6,150.0,WP,MM
1954269N18117,1954-09-25 12:00:00,18.4,117.2,WP,MM
1954273N16146,1954-09-30 00:00:00,15.5,145.9,WP,MM
1954278N15118,1954-10-05 00:00:00,15.5,117.5,WP,MM
1954285N14160,1954-10-12 00:00:00,14.0,160.0,WP,MM
1954297N17138,1954-10-24 00:00:00,17.3333,138.4,WP,MM
1954300N10141,1954-10-26 18:00:00,9.55,141.4,WP,MM
1954305N13117,1954-11-01 00:00:00,13.0,116.5,WP,MM
1954307N04148,1954-11-02 12:00:00,4.2,147.5,WP,MM
1954314N11152,1954-11-10 00:00:00,10.8,151.8,WP,MM
1954322N08143,1954-11-18 00:00:00,7.8,143.0,WP,MM
1954326N12157,1954-11-22 00:00:00,11.5,157.1,WP,MM
1954357N08136,1954-12-23 00:00:00,7.55,135.5,WP,MM
1955001N08140,1955-01-01 00:00:00,7.7,140.0,WP,MM
1955054N07134,1955-02-23 00:00:00,7.0,134.0,WP,MM
1955080N07168,1955-03-21 06:00:00,6.7,168.2,WP,MM
1955107N07139,1955-04-17 00:00:00,6.81667,139.467,WP,MM
1955153N18115,1955-06-02 00:00:00,18.2,115.0,WP,MM
1955174N11114,1955-06-23 00:00:00,11.2,113.7,WP,MM
1955186N10147,1955-07-05 00:00:00,10.05,147.0,WP,MM
1955190N19115,1955-07-09 06:00:00,18.5,115.0,WP,MM
1955194N18138,1955-07-12 18:00:00,17.8,137.8,WP,MM
1955196N23153,1955-07-15 06:00:00,22.9,153.0,WP,MM
1955198N23137,1955-07-17 00:00:00,22.6,137.3,WP,MM
1955199N20131,1955-07-18 00:00:00,20.0,130.6,WP,MM
1955203N31123,1955-07-22 00:00:00,31.1,122.6,WP,MM
1955204N11153,1955-07-23 06:00:00,11.44,153.42,WP,MM
1955214N16134,1955-08-02 00:00:00,16.0,134.0,WP,MM
1955215N12139,1955-08-02 18:00:00,12.2,139.0,WP,MM
1955218N16117,1955-08-05 18:00:00,15.9,117.0,WP,MM
1955220N30159,1955-08-07 18:00:00,29.9,159.0,WP,MM
1955222N35176,1955-08-10 00:00:00,34.6,175.6,WP,MM
1955227N20127,1955-08-14 18:00:00,20.4,126.6,WP,MM
1955232N09137,1955-08-19 12:00:00,9.4,137.0,WP,MM
1955236N24150,1955-08-23 18:00:00,23.8,150.0,WP,MM
1955238N27122,1955-08-26 06:00:00,27.2,121.5,WP,MM
1955241N17144,1955-08-29 06:00:00,17.0,144.0,WP,MM
1955244N24120,1955-08-31 18:00:00,24.0,119.8,WP,MM
1955245N23119,1955-09-01 18:00:00,22.5,119.2,WP,MM
1955257N20115,1955-09-14 00:00:00,19.5,114.7,WP,MM
1955259N10153,1955-09-16 06:00:00,9.5,152.8,WP,MM
1955263N13150,1955-09-20 00:00:00,13.0,150.0,WP,MM
1955271N12145,1955-09-27 12:00:00,12.3667,144.817,WP,MM
1955275N15147,1955-10-01 18:00:00,15.1,146.75,WP,MM
1955276N11116,1955-10-03 06:00:00,11.0,115.6,WP,MM
1955277N16134,1955-10-04 06:00:00,15.8,133.8,WP,MM
1955289N19128,1955-10-15 12:00:00,18.8,128.0,WP,MM
1955295N10143,1955-10-22 06:00:00,10.15,143.2,WP,MM
1955297N17138,1955-10-24 00:00:00,17.0,138.4,WP,MM
1955317N13115,1955-11-13 00:00:00,13.5,114.5,WP,MM
1955329N10129,1955-11-25 06:00:00,9.5,128.55,WP,MM
1955346N06142,1955-12-12 00:00:00,6.2,142.3,WP,MM
1956018N13115,1956-01-18 00:00:00,12.5,115.4,WP,MM
1956081N02154,1956-03-21 06:00:00,1.7,153.9,WP,MM
1956100N12123,1956-04-09 00:00:00,12.0,122.8,WP,MM
1956107N06147,1956-04-16 00:00:00,5.86667,147.333,WP,MM
1956157N19114,1956-06-04 18:00:00,18.7,113.7,WP,MM
1956168N20159,1956-06-16 00:00:00,20.0,159.0,WP,MM
1956180N18119,1956-06-28 06:00:00,18.0,119.0,WP,MM
1956185N07138,1956-07-03 00:00:00,7.4,137.6,WP,MM
1956187N12126,1956-07-05 00:00:00,12.0,126.0,WP,MM
1956204N17117,1956-07-21 18:00:00,16.8,117.3,WP,MM
1956205N22135,1956-07-23 06:00:00,22.0,134.5,WP,MM
1956207N13145,1956-07-24 18:00:00,13.2,144.8,WP,MM
1956209N22122,1956-07-26 12:00:00,21.7,121.8,WP,MM
1956215N23146,1956-08-02 06:00:00,23.0,146.0,WP,MM
1956216N09143,1956-08-02 18:00:00,8.6,143.0,WP,MM
1956218N13115,1956-08-04 18:00:00,13.0,115.0,WP,MM
1956220N08137,1956-08-07 06:00:00,8.4,136.8,WP,MM
1956223N16126,1956-08-10 06:00:00,16.0,126.0,WP,MM
1956223N18120,1956-08-10 00:00:00,17.5,119.5,WP,MM
1956229N18108,1956-08-16 00:00:00,18.4,107.5,WP,MM
1956238N14117,1956-08-25 00:00:00,14.0,116.5,WP,MM
1956238N14143,1956-08-25 00:00:00,14.0833,143.0,WP,MM
1956242N16132,1956-08-28 18:00:00,16.1,132.0,WP,MM
1956245N24140,1956-09-01 00:00:00,23.5,140.0,WP,MM
1956254N20128,1956-09-10 06:00:00,20.0,127.5,WP,MM
1956257N18116,1956-09-13 00:00:00,17.7,116.3,WP,MM
1956257N18131,1956-09-13 00:00:00,17.65,131.3,WP,MM
1956261N12129,1956-09-17 06:00:00,12.0,128.9,WP,MM
1956263N15142,1956-09-19 00:00:00,15.2,142.3,WP,MM
1956267N26141,1956-09-22 18:00:00,25.5,141.0,WP,MM
1956270N22117,1956-09-26 00:00:00,21.5,117.0,WP,MM
1956288N11132,1956-10-14 00:00:00,10.5,131.5,WP,MM
1956291N13154,1956-10-16 12:00:00,12.7,153.9,WP,MM
1956314N08153,1956-11-09 00:00:00,8.2,153.3,WP,MM
1956317N10108,1956-11-12 00:00:00,9.8,107.6,WP,MM
1956321N18124,1956-11-16 00:00:00,18.0,124.0,WP,MM
1956324N17135,1956-11-19 00:00:00,16.7,135.0,WP,MM
1956328N14129,1956-11-22 18:00:00,14.4,129.0,WP,MM
1956329N09136,1956-11-24 06:00:00,9.0,136.0,WP,MM
1956342N14128,1956-12-07 06:00:00,13.6,128.35,WP,MM
1956361N10131,1956-12-26 06:00:00,9.9,130.6,WP,MM
1957003N07140,1957-01-03 00:00:00,7.16667,139.8,WP,MM
1957021N03152,1957-01-21 06:00:00,3.2,151.9,WP,MM
1957101N05136,1957-04-11 00:00:00,4.5,135.7,WP,MM
1957122N03154,1957-05-02 00:00:00,3.28,154.06,WP,MM
1957168N05156,1957-06-17 06:00:00,5.4,155.5,WP,MM
1957180N15128,1957-06-29 00:00:00,14.5,127.5,WP,MM
1957183N16117,1957-07-01 18:00:00,15.9,117.4,WP,MM
1957192N07141,1957-07-10 18:00:00,7.0,141.0,WP,MM
1957213N23124,1957-07-31 18:00:00,22.6,123.9,WP,MM
1957223N08145,1957-08-10 12:00:00,7.5,144.6,WP,MM
1957226N17119,1957-08-13 18:00:00,16.75,118.85,WP,MM
1957233N24137,1957-08-21 00:00:00,23.5,137.0,WP,MM
1957235N11160,1957-08-23 00:00:00,11.1,159.8,WP,MM
1957237N22119,1957-08-25 06:00:00,21.5,118.5,WP,MM
1957238N14153,1957-08-26 06:00:00,14.0,153.0,WP,MM
1957247N21163,1957-09-04 00:00:00,20.8,162.6,WP,MM
1957249N18125,1957-09-05 18:00:00,17.5,125.0,WP,MM
1957258N17147,1957-09-14 18:00:00,16.8,147.267,WP,MM
1957261N10147,1957-09-17 18:00:00,9.65,147.3,WP,MM
1957261N12135,1957-09-17 12:00:00,11.6,134.6,WP,MM
1957276N09151,1957-10-03 00:00:00,8.5,150.5,WP,MM
1957281N15118,1957-10-07 12:00:00,15.3,117.9,WP,MM
1957284N13133,1957-10-11 00:00:00,13.0,132.5,WP,MM
1957291N14155,1957-10-18 06:00:00,14.4,155.2,WP,MM
1957309N11161,1957-11-04 18:00:00,10.6,160.6,WP,MM
1957311N06171,1957-11-07 06:00:00,6.0,170.8,WP,MM
1957321N06172,1957-11-17 06:00:00,5.9,171.6,WP,MM
1957328N30165,1957-11-23 18:00:00,30.3,165.1,WP,MM
